Order_ID,Order_Date,Customer_Name,Category,Product,City,State,Quantity,Sales,Discount,Profit,Payment_Mode
ORD02764,22-02-2026,Neha Mehta,Furniture,Desk Lamp,Lucknow,Uttar Pradesh,4,66888,0.08,10166.98,Card
ORD02765,08-01-2026,Karan Sharma,Furniture,Bookshelf,Chandigarh,Chandigarh,5,65590,0,11806.2,Card
ORD02766,13-05-2025,Mohit Kaur,Grocery,Cooking Oil,Chandigarh,Chandigarh,5,6565,0,656.5,Wallet
ORD02767,19-02-2025,Anjali Sharma,Grocery,Rice,Ghaziabad,Uttar Pradesh,4,8788,0.08,632.74,Net Banking
ORD02768,09-01-2025,Mohit Sharma,Furniture,Office Chair,Jaipur,Rajasthan,4,34484,0.08,5241.57,Card
ORD02769,25-08-2026,Rohit Sharma,Electronics,Tablet,Lucknow,Uttar Pradesh,1,41484,0.1,3940.98,Card
ORD02770,31-08-2025,Rahul Singh,Electronics,Monitor,Meerut,Uttar Pradesh,1,53388,0.15,4137.57,Cash
ORD02771,24-07-2025,Sneha Yadav,Furniture,Office Chair,Pune,Maharashtra,3,35721,0.02,6179.73,Wallet
ORD02772,11-07-2025,Riya Sharma,Grocery,Biscuits,Ghaziabad,Uttar Pradesh,1,2433,0.15,115.57,UPI
ORD02773,30-10-2025,Anjali Gupta,Grocery,Rice,Meerut,Uttar Pradesh,4,6032,0.08,434.3,Cash
ORD02774,16-10-2025,Vivek Yadav,Furniture,Office Chair,Agra,Uttar Pradesh,3,57138,0.1,8285.01,Card
ORD02775,04-05-2025,Varun Patel,Electronics,Monitor,Mumbai,Maharashtra,1,41928,0.1,3983.16,Net Banking
ORD02776,17-10-2025,Anjali Mehta,Clothing,Dress,Agra,Uttar Pradesh,5,10155,0.05,2056.39,Net Banking
ORD02777,07-05-2025,Aditya Patel,Furniture,Table,Pune,Maharashtra,6,77736,0.02,13448.33,Net Banking
ORD02778,29-08-2025,Nikhil Kumar,Electronics,Smartphone,Chandigarh,Chandigarh,4,101984,0,13257.92,Net Banking
ORD02779,11-01-2025,Vivek Kaur,Furniture,Bookshelf,Mumbai,Maharashtra,4,7192,0.08,1093.18,Card
ORD02780,06-03-2025,Mohit Jain,Grocery,Spices,Delhi,Delhi,2,1770,0.05,146.03,Cash
ORD02781,11-03-2025,Sneha Verma,Electronics,Monitor,Agra,Uttar Pradesh,2,90446,0,11757.98,UPI
ORD02782,25-02-2025,Mohit Jain,Grocery,Pulses,Kolkata,West Bengal,1,1374,0.08,98.93,Net Banking
ORD02783,18-03-2025,Pooja Verma,Electronics,Smartphone,Meerut,Uttar Pradesh,2,34708,0.05,3904.65,Wallet
ORD02784,20-01-2026,Simran Yadav,Clothing,Jacket,Kota,Rajasthan,5,12365,0,2720.3,Card
ORD02785,23-11-2025,Sneha Kumar,Electronics,Smartphone,Chandigarh,Chandigarh,4,155364,0,20197.32,Wallet
ORD02786,19-02-2026,Shivam Verma,Electronics,Tablet,Jaipur,Rajasthan,6,121698,0.15,9431.6,Net Banking
ORD02787,27-11-2025,Tanya Kaur,Clothing,Shoes,Noida,Uttar Pradesh,5,11125,0.02,2369.62,Cash
ORD02788,25-04-2026,Amit Singh,Grocery,Spices,Mumbai,Maharashtra,1,1612,0.15,76.57,Card
ORD02789,29-09-2025,Karan Sharma,Grocery,Pulses,Kolkata,West Bengal,6,2658,0.1,172.77,UPI
ORD02790,16-05-2026,Karan Verma,Furniture,Table,Delhi,Delhi,5,62960,0.08,9569.92,Card
ORD02791,06-08-2025,Neha Verma,Furniture,Filing Cabinet,Chandigarh,Chandigarh,5,118455,0.08,18005.16,Wallet
ORD02792,17-05-2025,Anjali Verma,Grocery,Tea,Lucknow,Uttar Pradesh,1,842,0.1,54.73,Card
ORD02793,19-06-2025,Sneha Kaur,Grocery,Pulses,Jaipur,Rajasthan,5,4225,0.05,348.56,Card
ORD02794,25-05-2025,Amit Singh,Furniture,Table,Chandigarh,Chandigarh,5,59400,0.15,7573.5,Card
ORD02795,01-01-2025,Priya Mehta,Furniture,Office Chair,Pune,Maharashtra,1,9036,0.15,1152.09,Wallet
ORD02796,28-10-2025,Neha Verma,Furniture,Table,Kolkata,West Bengal,2,35432,0.05,5757.7,Cash
ORD02797,10-01-2025,Aditya Yadav,Grocery,Cooking Oil,Pune,Maharashtra,5,11155,0.02,1037.41,Cash
ORD02798,10-05-2025,Riya Sharma,Electronics,Smartphone,Ahmedabad,Gujarat,3,137466,0.05,15464.93,Net Banking
ORD02799,19-07-2026,Karan Kumar,Clothing,Shoes,Pune,Maharashtra,6,5208,0.02,1109.3,UPI
ORD02800,08-06-2025,Arjun Mehta,Electronics,Tablet,Kolkata,West Bengal,3,50136,0.02,6166.73,Card
ORD02801,28-07-2025,Priya Mehta,Furniture,Sofa,Kota,Rajasthan,4,64392,0.02,11139.82,Wallet
ORD02802,29-01-2025,Sneha Sharma,Electronics,Tablet,Jaipur,Rajasthan,3,145344,0.08,14825.09,Card
ORD02803,17-11-2025,Arjun Patel,Clothing,T-Shirt,Ghaziabad,Uttar Pradesh,4,2332,0.05,472.23,Wallet
ORD02804,08-02-2025,Aditya Gupta,Clothing,Jeans,Bengaluru,Karnataka,3,2982,0.15,499.49,UPI
ORD02805,21-03-2026,Aditya Yadav,Furniture,Sofa,Lucknow,Uttar Pradesh,1,22931,0.15,2923.7,Wallet
ORD02806,06-08-2026,Rahul Mehta,Furniture,Sofa,Kota,Rajasthan,4,21248,0.05,3452.8,Card
ORD02807,05-06-2026,Mohit Mehta,Electronics,Laptop,Ghaziabad,Uttar Pradesh,6,162786,0.02,20022.68,Cash
ORD02808,19-11-2025,Tanya Kaur,Grocery,Cooking Oil,Lucknow,Uttar Pradesh,5,9570,0.05,789.53,Wallet
ORD02809,08-08-2026,Aditya Patel,Furniture,Office Chair,Mumbai,Maharashtra,2,40074,0.15,5109.44,Wallet
ORD02810,03-06-2026,Nikhil Sharma,Clothing,Hoodie,Pune,Maharashtra,1,2410,0.1,445.85,Wallet
ORD02811,01-08-2025,Neha Mehta,Clothing,Hoodie,Agra,Uttar Pradesh,1,2610,0.1,482.85,Net Banking
ORD02812,21-09-2025,Riya Kumar,Clothing,Jeans,Meerut,Uttar Pradesh,2,4244,0.1,785.14,Card
ORD02813,01-07-2026,Priya Kumar,Electronics,Keyboard,Chandigarh,Chandigarh,5,194925,0.15,15106.69,Cash
ORD02814,05-01-2025,Priya Singh,Clothing,Kurta,Agra,Uttar Pradesh,2,4720,0,1038.4,Net Banking
ORD02815,08-11-2025,Aditya Gupta,Grocery,Atta,Meerut,Uttar Pradesh,2,4510,0.15,214.23,Card
ORD02816,01-06-2026,Aditya Kumar,Furniture,Bookshelf,Jaipur,Rajasthan,6,95454,0.15,12170.39,Wallet
ORD02817,14-07-2026,Aditya Sharma,Furniture,Table,Ghaziabad,Uttar Pradesh,4,72124,0.15,9195.81,Cash
ORD02818,20-03-2025,Pooja Gupta,Clothing,T-Shirt,Jaipur,Rajasthan,5,3525,0.08,676.8,Wallet
ORD02819,05-02-2026,Rahul Yadav,Clothing,Shoes,Lucknow,Uttar Pradesh,4,18776,0.05,3802.14,Wallet
ORD02820,17-07-2025,Varun Verma,Grocery,Pulses,Pune,Maharashtra,3,7209,0.08,519.05,UPI
ORD02821,11-07-2026,Amit Patel,Grocery,Atta,Ghaziabad,Uttar Pradesh,4,2272,0,227.2,Card
ORD02822,12-04-2025,Nikhil Yadav,Grocery,Cooking Oil,Jaipur,Rajasthan,4,2488,0,248.8,Cash
ORD02823,12-10-2025,Anjali Kaur,Clothing,Dress,Kota,Rajasthan,6,26694,0.08,5125.25,Wallet
ORD02824,13-04-2025,Arjun Gupta,Grocery,Biscuits,Agra,Uttar Pradesh,3,6303,0.05,520,Net Banking
ORD02825,21-06-2026,Sneha Yadav,Grocery,Tea,Delhi,Delhi,1,294,0.08,21.17,Wallet
ORD02826,15-03-2025,Nikhil Mehta,Grocery,Atta,Lucknow,Uttar Pradesh,6,1890,0.05,155.93,Cash
ORD02827,06-11-2025,Simran Kumar,Clothing,Jacket,Noida,Uttar Pradesh,2,3468,0.05,702.27,Wallet
ORD02828,26-06-2026,Nikhil Jain,Grocery,Tea,Delhi,Delhi,2,1812,0.02,168.52,Net Banking
ORD02829,12-02-2025,Priya Kaur,Electronics,Mouse,Ahmedabad,Gujarat,3,163131,0.08,16639.36,UPI
ORD02830,02-10-2025,Neha Verma,Furniture,Sofa,Ghaziabad,Uttar Pradesh,1,21188,0.05,3443.05,Wallet
ORD02831,19-02-2025,Varun Patel,Grocery,Rice,Meerut,Uttar Pradesh,1,1443,0.15,68.54,Wallet
ORD02832,03-10-2025,Shivam Sharma,Furniture,Office Chair,Pune,Maharashtra,3,9198,0.02,1591.25,Wallet
ORD02833,12-05-2026,Shivam Kaur,Grocery,Cooking Oil,Ahmedabad,Gujarat,5,10140,0.1,659.1,Card
ORD02834,03-08-2025,Mohit Mehta,Clothing,Jacket,Meerut,Uttar Pradesh,5,12505,0,2751.1,Wallet
ORD02835,21-04-2026,Pooja Yadav,Clothing,Kurta,Delhi,Delhi,3,8709,0,1915.98,Net Banking
ORD02836,26-05-2026,Karan Patel,Grocery,Tea,Mumbai,Maharashtra,1,2427,0.05,200.23,Cash
ORD02837,16-02-2025,Neha Mehta,Electronics,Smartphone,Pune,Maharashtra,6,302940,0.1,28779.3,UPI
ORD02838,15-02-2025,Karan Kumar,Furniture,Filing Cabinet,Pune,Maharashtra,3,28968,0.02,5011.46,Cash
ORD02839,25-04-2026,Pooja Gupta,Furniture,Bookshelf,Mumbai,Maharashtra,3,62415,0,11234.7,Card
ORD02840,16-04-2026,Aditya Gupta,Electronics,Mouse,Noida,Uttar Pradesh,5,246825,0.08,25176.15,Wallet
ORD02841,13-11-2025,Priya Jain,Grocery,Pulses,Agra,Uttar Pradesh,5,7880,0,788,Net Banking
ORD02842,04-01-2025,Komal Jain,Clothing,Dress,Mumbai,Maharashtra,6,9612,0.02,2047.36,Card
ORD02843,11-06-2026,Simran Kumar,Clothing,Hoodie,Bengaluru,Karnataka,5,17735,0.15,2970.61,Wallet
ORD02844,16-03-2026,Rahul Yadav,Grocery,Atta,Ghaziabad,Uttar Pradesh,6,5880,0.02,546.84,Wallet
ORD02845,27-10-2025,Komal Verma,Grocery,Tea,Meerut,Uttar Pradesh,4,7200,0.08,518.4,UPI
ORD02846,06-07-2025,Shivam Verma,Grocery,Sugar,Chandigarh,Chandigarh,1,1652,0.08,118.94,UPI
ORD02847,08-07-2026,Komal Singh,Clothing,T-Shirt,Kolkata,West Bengal,5,5195,0.08,997.44,Cash
ORD02848,16-11-2025,Nikhil Patel,Furniture,Sofa,Ahmedabad,Gujarat,3,35811,0.1,5192.59,Wallet
ORD02849,28-05-2025,Karan Kaur,Electronics,Tablet,Meerut,Uttar Pradesh,2,18700,0.08,1907.4,UPI
ORD02850,10-08-2026,Amit Sharma,Grocery,Rice,Meerut,Uttar Pradesh,2,2026,0.08,145.87,Net Banking
ORD02851,04-04-2026,Amit Jain,Clothing,Hoodie,Lucknow,Uttar Pradesh,6,28446,0.15,4764.7,Cash
ORD02852,01-04-2026,Nikhil Kaur,Grocery,Pulses,Pune,Maharashtra,3,3426,0,342.6,Cash
ORD02853,08-07-2026,Tanya Sharma,Clothing,Jeans,Pune,Maharashtra,5,4670,0.1,863.95,Net Banking
ORD02854,08-03-2025,Anjali Kaur,Furniture,Sofa,Mumbai,Maharashtra,1,12358,0.1,1791.91,Wallet
ORD02855,04-02-2026,Arjun Mehta,Electronics,Headphones,Agra,Uttar Pradesh,5,202400,0.15,15686,Wallet
ORD02856,25-02-2026,Pooja Jain,Furniture,Desk Lamp,Lucknow,Uttar Pradesh,5,87840,0.08,13351.68,UPI
ORD02857,04-06-2025,Karan Patel,Furniture,Office Chair,Bengaluru,Karnataka,4,55444,0,9979.92,Net Banking
ORD02858,29-01-2025,Anjali Kumar,Electronics,Keyboard,Noida,Uttar Pradesh,6,312804,0.15,24242.31,Wallet
ORD02859,20-06-2026,Riya Kumar,Electronics,Keyboard,Pune,Maharashtra,6,313890,0.1,29819.55,Wallet
ORD02860,02-02-2026,Tanya Sharma,Furniture,Office Chair,Bengaluru,Karnataka,4,4120,0.08,626.24,UPI
ORD02861,31-05-2025,Shivam Jain,Electronics,Printer,Pune,Maharashtra,2,29962,0.08,3056.12,Card
ORD02862,24-03-2026,Vivek Patel,Grocery,Sugar,Ghaziabad,Uttar Pradesh,3,6522,0.15,309.8,Net Banking
ORD02863,18-05-2026,Anjali Kaur,Electronics,Mouse,Chandigarh,Chandigarh,3,10497,0.08,1070.69,Wallet
ORD02864,02-04-2026,Rahul Kaur,Grocery,Sugar,Ghaziabad,Uttar Pradesh,3,4593,0.15,218.17,Net Banking
ORD02865,13-04-2025,Anjali Yadav,Furniture,Filing Cabinet,Noida,Uttar Pradesh,2,44734,0.02,7738.98,Cash
ORD02866,02-01-2026,Neha Kumar,Electronics,Smartphone,Kota,Rajasthan,6,359484,0,46732.92,Wallet
ORD02867,15-02-2025,Vivek Yadav,Grocery,Sugar,Mumbai,Maharashtra,3,3681,0.05,303.68,Wallet
ORD02868,10-05-2026,Amit Kumar,Furniture,Office Chair,Noida,Uttar Pradesh,3,8679,0.05,1410.34,Card
ORD02869,15-02-2026,Varun Kaur,Furniture,Filing Cabinet,Kolkata,West Bengal,3,7236,0.02,1251.83,UPI
ORD02870,18-03-2025,Amit Patel,Clothing,Dress,Kolkata,West Bengal,4,18692,0.1,3458.02,Net Banking
ORD02871,06-11-2025,Simran Yadav,Grocery,Pulses,Mumbai,Maharashtra,1,662,0.02,61.57,Net Banking
ORD02872,26-08-2025,Nikhil Mehta,Clothing,Jacket,Jaipur,Rajasthan,4,10812,0,2378.64,Cash
ORD02873,23-11-2025,Aditya Verma,Electronics,Monitor,Jaipur,Rajasthan,2,18856,0.1,1791.32,Net Banking
ORD02874,09-04-2026,Arjun Patel,Furniture,Office Chair,Agra,Uttar Pradesh,5,85625,0.05,13914.06,Card
ORD02875,02-08-2025,Amit Singh,Grocery,Sugar,Noida,Uttar Pradesh,5,8455,0.1,549.58,Wallet
ORD02876,08-11-2025,Arjun Verma,Electronics,Smartphone,Mumbai,Maharashtra,3,140451,0.15,10884.95,Card
ORD02877,12-03-2025,Varun Yadav,Furniture,Bookshelf,Noida,Uttar Pradesh,4,99716,0.05,16203.85,Cash
ORD02878,01-08-2025,Vivek Gupta,Furniture,Desk Lamp,Jaipur,Rajasthan,4,6340,0.08,963.68,Net Banking
ORD02879,10-08-2026,Mohit Jain,Grocery,Tea,Jaipur,Rajasthan,2,1162,0.05,95.87,Cash
ORD02880,11-03-2026,Priya Kaur,Electronics,Printer,Lucknow,Uttar Pradesh,6,243366,0,31637.58,UPI
ORD02881,07-04-2025,Riya Patel,Clothing,T-Shirt,Meerut,Uttar Pradesh,2,1860,0.1,344.1,Wallet
ORD02882,08-10-2025,Aditya Mehta,Electronics,Headphones,Noida,Uttar Pradesh,2,104450,0.05,11750.62,UPI
ORD02883,22-10-2025,Rahul Singh,Clothing,Hoodie,Mumbai,Maharashtra,2,8576,0.08,1646.59,Wallet
ORD02884,05-09-2025,Pooja Sharma,Furniture,Desk Lamp,Jaipur,Rajasthan,3,67716,0.15,8633.79,Card
ORD02885,23-08-2026,Riya Singh,Grocery,Biscuits,Chandigarh,Chandigarh,1,2435,0.15,115.66,UPI
ORD02886,22-01-2026,Nikhil Mehta,Furniture,Sofa,Jaipur,Rajasthan,4,63448,0,11420.64,Net Banking
ORD02887,04-09-2025,Simran Singh,Electronics,Laptop,Meerut,Uttar Pradesh,3,148587,0.08,15155.87,UPI
ORD02888,03-10-2025,Tanya Patel,Furniture,Table,Meerut,Uttar Pradesh,6,142218,0.02,24603.71,Wallet
ORD02889,22-07-2026,Karan Mehta,Electronics,Monitor,Ghaziabad,Uttar Pradesh,6,175716,0.08,17923.03,Net Banking
ORD02890,09-04-2026,Tanya Kumar,Clothing,Kurta,Chandigarh,Chandigarh,1,1068,0.08,205.06,Cash
ORD02891,08-10-2025,Vivek Sharma,Furniture,Filing Cabinet,Lucknow,Uttar Pradesh,3,42075,0,7573.5,Wallet
ORD02892,08-11-2025,Riya Yadav,Furniture,Table,Ghaziabad,Uttar Pradesh,3,8559,0.08,1300.97,Net Banking
ORD02893,17-07-2026,Riya Verma,Clothing,Jeans,Ahmedabad,Gujarat,4,2920,0,642.4,Net Banking
ORD02894,01-01-2026,Riya Patel,Furniture,Sofa,Ghaziabad,Uttar Pradesh,1,19399,0.1,2812.86,Cash
ORD02895,26-03-2026,Riya Gupta,Clothing,Kurta,Kolkata,West Bengal,2,3592,0.08,689.66,UPI
ORD02896,28-11-2025,Rahul Singh,Clothing,Kurta,Delhi,Delhi,1,2072,0.1,383.32,Cash
ORD02897,23-10-2025,Simran Jain,Clothing,T-Shirt,Chandigarh,Chandigarh,6,12036,0.05,2437.29,Net Banking
ORD02898,10-08-2026,Rahul Gupta,Grocery,Atta,Meerut,Uttar Pradesh,5,11375,0.02,1057.88,Net Banking
ORD02899,23-01-2026,Priya Yadav,Furniture,Table,Noida,Uttar Pradesh,3,37905,0.05,6159.56,Net Banking
ORD02900,06-04-2025,Rohit Gupta,Clothing,Kurta,Ahmedabad,Gujarat,2,3038,0.05,615.2,Wallet
ORD02901,18-05-2025,Rahul Gupta,Grocery,Pulses,Pune,Maharashtra,3,2865,0,286.5,UPI
ORD02902,22-03-2026,Nikhil Kumar,Clothing,Jacket,Ghaziabad,Uttar Pradesh,4,17436,0.15,2920.53,Wallet
ORD02903,22-02-2025,Amit Kumar,Furniture,Office Chair,Chandigarh,Chandigarh,5,65270,0.1,9464.15,Wallet
ORD02904,28-03-2025,Anjali Kumar,Grocery,Sugar,Noida,Uttar Pradesh,3,2772,0.1,180.18,UPI
ORD02905,24-06-2025,Rohit Sharma,Clothing,Jeans,Jaipur,Rajasthan,4,18724,0.08,3595.01,Net Banking
ORD02906,20-02-2026,Komal Yadav,Electronics,Printer,Noida,Uttar Pradesh,1,40913,0.15,3170.76,Net Banking
ORD02907,16-07-2026,Rahul Singh,Clothing,Jeans,Agra,Uttar Pradesh,4,2932,0.08,562.94,Net Banking
ORD02908,27-09-2025,Arjun Verma,Furniture,Table,Kolkata,West Bengal,6,18972,0.05,3082.95,UPI
ORD02909,09-07-2025,Komal Mehta,Grocery,Rice,Delhi,Delhi,2,1758,0,175.8,Cash
ORD02910,22-06-2025,Vivek Kumar,Clothing,Dress,Delhi,Delhi,6,17844,0.02,3800.77,UPI
ORD02911,07-05-2026,Amit Kumar,Clothing,Hoodie,Meerut,Uttar Pradesh,1,3607,0.08,692.54,Cash
ORD02912,26-05-2025,Rahul Kumar,Electronics,Headphones,Agra,Uttar Pradesh,6,235134,0.1,22337.73,Net Banking
ORD02913,12-05-2025,Neha Singh,Grocery,Sugar,Ghaziabad,Uttar Pradesh,6,13242,0.02,1231.51,Cash
ORD02914,14-05-2025,Arjun Singh,Electronics,Laptop,Agra,Uttar Pradesh,2,115108,0.1,10935.26,UPI
ORD02915,17-02-2025,Priya Kumar,Clothing,Shoes,Meerut,Uttar Pradesh,6,3150,0,693,Card
ORD02916,14-04-2025,Pooja Verma,Clothing,Kurta,Lucknow,Uttar Pradesh,2,4262,0.1,788.47,Card
ORD02917,12-06-2025,Karan Patel,Clothing,Jeans,Mumbai,Maharashtra,4,5024,0.02,1070.11,Cash
ORD02918,10-05-2025,Pooja Gupta,Clothing,Hoodie,Ahmedabad,Gujarat,4,10480,0.05,2122.2,Card
ORD02919,06-01-2025,Arjun Gupta,Grocery,Tea,Kolkata,West Bengal,3,5679,0.08,408.89,Wallet
ORD02920,25-02-2025,Shivam Yadav,Grocery,Spices,Ghaziabad,Uttar Pradesh,3,2376,0.15,112.86,Card
ORD02921,06-09-2025,Simran Patel,Grocery,Pulses,Bengaluru,Karnataka,6,12114,0.15,575.42,Wallet
ORD02922,19-02-2026,Priya Yadav,Clothing,Jeans,Pune,Maharashtra,4,8800,0.05,1782,Card
ORD02923,01-10-2025,Aditya Mehta,Grocery,Spices,Agra,Uttar Pradesh,3,7152,0,715.2,Card
ORD02924,03-03-2026,Nikhil Gupta,Clothing,Hoodie,Ghaziabad,Uttar Pradesh,6,26910,0,5920.2,UPI
ORD02925,19-02-2026,Shivam Yadav,Clothing,Shoes,Kolkata,West Bengal,3,6285,0.02,1338.7,Card
ORD02926,22-11-2025,Karan Yadav,Clothing,Shoes,Kolkata,West Bengal,3,10578,0.08,2030.98,Card
ORD02927,14-12-2025,Karan Singh,Grocery,Atta,Kolkata,West Bengal,6,14646,0.1,951.99,Cash
ORD02928,04-06-2025,Vivek Kumar,Furniture,Filing Cabinet,Kolkata,West Bengal,4,67928,0.1,9849.56,Cash
ORD02929,05-03-2026,Pooja Jain,Grocery,Cooking Oil,Meerut,Uttar Pradesh,6,11724,0.15,556.89,Card
ORD02930,16-07-2026,Anjali Jain,Clothing,Jacket,Ghaziabad,Uttar Pradesh,6,15882,0.08,3049.34,Net Banking
ORD02931,07-02-2026,Varun Singh,Furniture,Filing Cabinet,Pune,Maharashtra,1,14331,0,2579.58,Cash
ORD02932,21-03-2025,Nikhil Kumar,Grocery,Sugar,Pune,Maharashtra,5,11585,0.15,550.29,Cash
ORD02933,12-06-2026,Pooja Kaur,Furniture,Filing Cabinet,Mumbai,Maharashtra,1,4126,0.08,627.15,UPI
ORD02934,01-05-2026,Neha Mehta,Electronics,Mouse,Delhi,Delhi,4,213792,0.02,26296.42,UPI
ORD02935,04-07-2026,Tanya Mehta,Grocery,Atta,Kolkata,West Bengal,1,470,0.05,38.77,Net Banking
ORD02936,01-08-2025,Rohit Singh,Electronics,Keyboard,Jaipur,Rajasthan,6,111768,0.1,10617.96,UPI
ORD02937,11-02-2026,Arjun Yadav,Clothing,Shoes,Kolkata,West Bengal,2,5478,0.08,1051.78,Cash
ORD02938,31-10-2025,Mohit Mehta,Furniture,Filing Cabinet,Pune,Maharashtra,6,37128,0.08,5643.46,Card
ORD02939,23-08-2026,Shivam Gupta,Furniture,Desk Lamp,Noida,Uttar Pradesh,4,21376,0.15,2725.44,UPI
ORD02940,23-03-2025,Rohit Singh,Furniture,Sofa,Ahmedabad,Gujarat,5,46965,0.1,6809.92,Net Banking
ORD02941,24-02-2026,Sneha Sharma,Grocery,Tea,Pune,Maharashtra,4,1768,0.1,114.92,Net Banking
ORD02942,03-02-2025,Rohit Mehta,Furniture,Table,Agra,Uttar Pradesh,2,40926,0,7366.68,UPI
ORD02943,15-02-2026,Karan Patel,Furniture,Bookshelf,Kolkata,West Bengal,5,8510,0,1531.8,Wallet
ORD02944,20-08-2025,Karan Gupta,Clothing,Dress,Pune,Maharashtra,1,966,0.02,205.76,Cash
ORD02945,30-07-2025,Simran Jain,Furniture,Sofa,Bengaluru,Karnataka,4,66380,0.15,8463.45,UPI
ORD02946,29-09-2025,Priya Sharma,Clothing,T-Shirt,Ahmedabad,Gujarat,5,23840,0.15,3993.2,UPI
ORD02947,15-09-2025,Varun Kumar,Grocery,Pulses,Pune,Maharashtra,2,468,0,46.8,UPI
ORD02948,27-03-2025,Rahul Sharma,Grocery,Rice,Lucknow,Uttar Pradesh,5,12485,0.15,593.04,Cash
ORD02949,04-03-2026,Rohit Mehta,Furniture,Office Chair,Meerut,Uttar Pradesh,5,96045,0.08,14598.84,Wallet
ORD02950,26-10-2025,Neha Kumar,Electronics,Monitor,Pune,Maharashtra,5,15960,0.02,1963.08,Card
ORD02951,25-09-2025,Neha Sharma,Clothing,Kurta,Chandigarh,Chandigarh,3,8328,0.1,1540.68,Card
ORD02952,05-05-2026,Shivam Kumar,Clothing,Jeans,Noida,Uttar Pradesh,4,3208,0.15,537.34,Net Banking
ORD02953,28-11-2025,Aditya Kumar,Electronics,Mouse,Mumbai,Maharashtra,4,17800,0,2314,UPI
ORD02954,13-11-2025,Rahul Singh,Grocery,Cooking Oil,Ghaziabad,Uttar Pradesh,2,960,0.1,62.4,Cash
ORD02955,01-04-2025,Vivek Kumar,Grocery,Rice,Meerut,Uttar Pradesh,5,11775,0.15,559.31,UPI
ORD02956,20-05-2025,Aditya Kumar,Furniture,Desk Lamp,Kota,Rajasthan,6,63600,0.05,10335,Wallet
ORD02957,25-01-2026,Vivek Mehta,Furniture,Sofa,Kota,Rajasthan,5,64375,0.08,9785,Card
ORD02958,27-05-2026,Vivek Patel,Electronics,Mouse,Mumbai,Maharashtra,1,3058,0.15,237,UPI
ORD02959,13-09-2025,Neha Kumar,Grocery,Cooking Oil,Kolkata,West Bengal,5,6260,0.02,582.18,Cash
ORD02960,10-12-2025,Pooja Yadav,Clothing,T-Shirt,Noida,Uttar Pradesh,6,13470,0,2963.4,UPI
ORD02961,21-02-2026,Varun Gupta,Grocery,Spices,Bengaluru,Karnataka,2,3342,0,334.2,Cash
ORD02962,16-11-2025,Priya Sharma,Clothing,Jeans,Agra,Uttar Pradesh,2,8740,0.15,1463.95,Card
ORD02963,23-04-2026,Shivam Jain,Clothing,Jacket,Kota,Rajasthan,6,4992,0.15,836.16,Wallet
ORD02964,17-10-2025,Komal Patel,Clothing,Kurta,Mumbai,Maharashtra,3,11367,0.08,2182.46,Wallet
ORD02965,15-12-2025,Nikhil Kaur,Furniture,Office Chair,Delhi,Delhi,3,12816,0.1,1858.32,Cash
ORD02966,30-05-2025,Arjun Kaur,Grocery,Sugar,Agra,Uttar Pradesh,3,6441,0.05,531.38,UPI
ORD02967,06-01-2026,Riya Yadav,Grocery,Atta,Jaipur,Rajasthan,4,2500,0.15,118.75,UPI
ORD02968,13-02-2025,Priya Gupta,Clothing,Shoes,Ahmedabad,Gujarat,1,4202,0,924.44,Cash
ORD02969,08-03-2026,Arjun Gupta,Electronics,Mouse,Delhi,Delhi,4,135892,0.15,10531.63,UPI
ORD02970,09-07-2026,Tanya Sharma,Grocery,Cooking Oil,Delhi,Delhi,1,1766,0.08,127.15,Cash
ORD02971,29-04-2026,Nikhil Singh,Electronics,Printer,Meerut,Uttar Pradesh,5,49110,0,6384.3,Card
ORD02972,23-08-2025,Neha Jain,Electronics,Monitor,Agra,Uttar Pradesh,6,67038,0.02,8245.67,Card
ORD02973,03-07-2026,Simran Kaur,Furniture,Table,Mumbai,Maharashtra,2,20206,0,3637.08,Cash
ORD02974,01-11-2025,Amit Sharma,Furniture,Desk Lamp,Ghaziabad,Uttar Pradesh,3,61971,0.1,8985.8,Cash
ORD02975,29-04-2025,Karan Yadav,Electronics,Laptop,Chandigarh,Chandigarh,5,90810,0.08,9262.62,UPI
ORD02976,18-07-2025,Anjali Kaur,Electronics,Mouse,Agra,Uttar Pradesh,6,15276,0.05,1718.55,Card
ORD02977,24-03-2026,Vivek Kumar,Furniture,Filing Cabinet,Mumbai,Maharashtra,5,25500,0,4590,Cash
ORD02978,30-01-2025,Neha Jain,Grocery,Rice,Pune,Maharashtra,4,8908,0.02,828.44,UPI
ORD02979,04-12-2025,Karan Gupta,Electronics,Laptop,Lucknow,Uttar Pradesh,1,41367,0.05,4653.79,UPI
ORD02980,26-09-2025,Vivek Kaur,Clothing,Hoodie,Kolkata,West Bengal,2,8964,0,1972.08,Wallet
ORD02981,07-02-2025,Arjun Kumar,Grocery,Pulses,Lucknow,Uttar Pradesh,6,3642,0.1,236.73,Wallet
ORD02982,27-07-2026,Rahul Verma,Furniture,Office Chair,Jaipur,Rajasthan,2,24166,0.08,3673.23,Net Banking
ORD02983,01-04-2026,Simran Verma,Electronics,Keyboard,Noida,Uttar Pradesh,2,109190,0.15,8462.23,Net Banking
ORD02984,19-12-2025,Aditya Yadav,Electronics,Smartphone,Ahmedabad,Gujarat,3,110433,0.05,12423.71,Wallet
